OrderID,Date,Customer,Product,Category,Region,Quantity,UnitPrice,Revenue,PaymentMethod
14018,2024-06-12,Customer_660,Phone,Accessories,South,5,6712,33560,UPI
14019,2023-02-26,Customer_953,Headphones,Accessories,East,3,46213,138639,Card
14020,2025-01-28,Customer_115,Phone,Accessories,West,1,47653,47653,Cash
14021,2024-03-05,Customer_534,Tablet,Electronics,Central,3,39746,119238,Cash
14022,2024-02-18,Customer_137,Printer,Gadgets,East,2,23469,46938,Net Banking
14023,2023-02-03,Customer_2,Laptop,Gadgets,South,8,18590,148720,Cash
14024,2023-05-29,Customer_138,Camera,Accessories,West,7,17935,125545,UPI
14025,2024-09-04,Customer_423,Watch,Gadgets,East,5,32727,163635,Net Banking
14026,2023-03-28,Customer_554,Camera,Electronics,South,5,30254,151270,Card
14027,2023-06-19,Customer_559,Laptop,Gadgets,South,3,23194,69582,Cash
14028,2025-05-18,Customer_754,Headphones,Accessories,North,3,38938,116814,Card
14029,2025-06-11,Customer_662,Headphones,Electronics,West,6,15239,91434,Net Banking
14030,2024-02-10,Customer_222,Laptop,Electronics,North,2,9471,18942,Net Banking
14031,2024-09-05,Customer_855,Phone,Gadgets,North,5,45642,228210,Cash
14032,2023-06-08,Customer_759,Phone,Gadgets,Central,4,47769,191076,UPI
14033,2025-02-04,Customer_777,Camera,Accessories,East,8,19975,159800,UPI
14034,2023-05-06,Customer_253,Watch,Electronics,East,1,18845,18845,UPI
14035,2023-07-11,Customer_850,Watch,Gadgets,Central,4,16208,64832,UPI
14036,2025-02-03,Customer_556,Watch,Gadgets,North,2,23588,47176,Card
14037,2024-05-01,Customer_900,Watch,Electronics,South,5,41767,208835,UPI
14038,2023-06-19,Customer_297,Camera,Accessories,Central,3,14909,44727,UPI
14039,2024-03-06,Customer_77,Printer,Electronics,South,3,6466,19398,Cash
14040,2024-09-23,Customer_894,Printer,Accessories,West,1,4924,4924,Cash
14041,2024-05-21,Customer_229,Printer,Electronics,South,10,25535,255350,Cash
14042,2024-12-31,Customer_874,Camera,Gadgets,North,2,46004,92008,Cash
14043,2024-04-14,Customer_918,Watch,Accessories,South,4,32728,130912,UPI
14044,2023-12-21,Customer_668,Headphones,Accessories,North,3,14740,44220,Cash
14045,2023-03-19,Customer_157,Headphones,Accessories,East,4,2705,10820,Cash
14046,2025-02-11,Customer_175,Phone,Electronics,West,7,15911,111377,Net Banking
14047,2024-04-07,Customer_295,Phone,Gadgets,East,9,41310,371790,Card
14048,2023-06-07,Customer_991,Camera,Gadgets,West,5,45760,228800,Net Banking
14049,2023-10-05,Customer_29,Laptop,Electronics,West,7,16766,117362,UPI
14050,2024-08-27,Customer_156,Headphones,Gadgets,South,3,34871,104613,Card
14051,2023-08-14,Customer_443,Laptop,Accessories,West,8,15642,125136,UPI
14052,2025-02-07,Customer_720,Camera,Gadgets,South,4,21240,84960,UPI
14053,2024-02-09,Customer_865,Camera,Electronics,West,6,43401,260406,UPI
14054,2024-05-01,Customer_561,Camera,Accessories,Central,8,43080,344640,Cash
14055,2024-01-26,Customer_609,Headphones,Gadgets,West,7,3994,27958,Net Banking
14056,2024-10-29,Customer_380,Camera,Gadgets,East,1,32201,32201,Net Banking
14057,2024-03-05,Customer_200,Phone,Gadgets,West,3,15320,45960,UPI
14058,2023-03-19,Customer_959,Printer,Electronics,North,8,37927,303416,UPI
14059,2024-07-02,Customer_426,Printer,Electronics,East,10,24731,247310,Net Banking
14060,2023-02-24,Customer_696,Phone,Accessories,West,3,13127,39381,Cash
14061,2023-06-07,Customer_89,Tablet,Accessories,East,8,36667,293336,Net Banking
14062,2024-08-28,Customer_626,Tablet,Accessories,South,3,44163,132489,UPI
14063,2023-04-30,Customer_466,Tablet,Gadgets,West,8,20783,166264,Cash
14064,2024-10-29,Customer_899,Phone,Electronics,West,6,26839,161034,Cash
14065,2024-09-26,Customer_653,Laptop,Accessories,South,5,17612,88060,Net Banking
14066,2023-05-10,Customer_667,Watch,Accessories,North,7,47271,330897,Net Banking
14067,2023-10-06,Customer_636,Camera,Accessories,East,9,40168,361512,UPI
14068,2025-03-11,Customer_45,Printer,Gadgets,South,10,25732,257320,UPI
14069,2025-06-19,Customer_929,Camera,Electronics,North,9,9501,85509,Cash
14070,2025-05-10,Customer_924,Laptop,Gadgets,North,5,34477,172385,UPI
14071,2023-02-02,Customer_600,Headphones,Electronics,Central,8,38437,307496,Net Banking
14072,2023-09-12,Customer_723,Tablet,Gadgets,East,1,27220,27220,Cash
14073,2025-01-22,Customer_482,Printer,Gadgets,Central,3,20837,62511,Card
14074,2024-10-30,Customer_819,Phone,Electronics,Central,8,35383,283064,Card
14075,2025-03-02,Customer_457,Laptop,Gadgets,Central,10,5960,59600,Card
14076,2024-11-27,Customer_776,Phone,Gadgets,Central,4,48160,192640,Cash
14077,2025-02-02,Customer_491,Camera,Accessories,East,4,11123,44492,Net Banking
14078,2024-11-27,Customer_678,Headphones,Accessories,North,6,24903,149418,Cash
14079,2025-06-03,Customer_794,Phone,Accessories,North,9,5442,48978,Net Banking
14080,2023-05-27,Customer_699,Tablet,Gadgets,West,7,27241,190687,UPI
14081,2024-12-25,Customer_778,Camera,Electronics,East,4,18031,72124,Net Banking
14082,2023-12-31,Customer_57,Headphones,Accessories,East,6,5527,33162,Cash
14083,2024-10-08,Customer_349,Watch,Accessories,Central,9,16978,152802,UPI
14084,2023-12-23,Customer_180,Tablet,Accessories,West,3,14519,43557,Cash
14085,2024-04-11,Customer_849,Camera,Electronics,East,1,7292,7292,Net Banking
14086,2023-09-21,Customer_417,Phone,Gadgets,East,8,5394,43152,Cash
14087,2024-05-25,Customer_512,Laptop,Electronics,Central,8,12218,97744,Card
14088,2023-02-26,Customer_915,Printer,Electronics,Central,5,24035,120175,UPI
14089,2024-11-29,Customer_442,Tablet,Accessories,Central,8,11776,94208,Cash
14090,2023-09-28,Customer_952,Phone,Accessories,East,9,14336,129024,UPI
14091,2023-04-13,Customer_222,Watch,Accessories,East,8,11013,88104,Cash
14092,2024-07-23,Customer_422,Camera,Accessories,North,3,42515,127545,UPI
14093,2023-10-09,Customer_764,Headphones,Accessories,East,2,30971,61942,Card
14094,2024-04-28,Customer_239,Phone,Electronics,East,3,44708,134124,Card
14095,2023-07-27,Customer_350,Camera,Gadgets,South,6,27285,163710,UPI
14096,2024-03-18,Customer_417,Headphones,Gadgets,South,8,46776,374208,Card
14097,2024-06-24,Customer_287,Headphones,Accessories,South,6,40612,243672,Card
14098,2024-05-06,Customer_120,Phone,Gadgets,East,10,42251,422510,Cash
14099,2023-12-25,Customer_703,Camera,Electronics,Central,5,39099,195495,UPI
14100,2024-05-17,Customer_231,Headphones,Gadgets,West,3,32175,96525,Net Banking
14101,2023-05-14,Customer_328,Tablet,Gadgets,Central,7,12989,90923,Card
14102,2023-07-05,Customer_506,Laptop,Accessories,Central,4,15219,60876,UPI
14103,2024-11-11,Customer_209,Watch,Electronics,West,2,17956,35912,Card
14104,2025-04-23,Customer_481,Headphones,Gadgets,Central,6,14780,88680,Net Banking
14105,2024-06-08,Customer_626,Camera,Gadgets,South,5,4062,20310,Cash
14106,2024-09-09,Customer_597,Printer,Accessories,North,3,11179,33537,UPI
14107,2025-01-30,Customer_645,Tablet,Accessories,North,4,17331,69324,Card
14108,2025-03-17,Customer_711,Printer,Electronics,Central,3,26725,80175,UPI
14109,2024-09-23,Customer_587,Printer,Gadgets,South,9,49978,449802,Card
14110,2025-06-19,Customer_272,Laptop,Accessories,East,5,41083,205415,UPI
14111,2024-09-17,Customer_871,Watch,Gadgets,West,8,14632,117056,Card
14112,2025-01-27,Customer_401,Laptop,Electronics,South,2,38050,76100,Cash
14113,2024-06-17,Customer_14,Headphones,Electronics,North,1,5239,5239,Card
14114,2024-09-05,Customer_137,Phone,Accessories,North,9,9472,85248,Cash
14115,2024-08-17,Customer_504,Printer,Accessories,East,7,49535,346745,UPI
14116,2023-01-23,Customer_847,Headphones,Accessories,North,5,26949,134745,Cash
14117,2024-12-27,Customer_112,Phone,Gadgets,South,5,32779,163895,UPI
14118,2023-03-25,Customer_646,Laptop,Accessories,West,4,40642,162568,Net Banking
14119,2024-12-31,Customer_857,Tablet,Accessories,North,7,33211,232477,Net Banking
14120,2023-03-24,Customer_797,Tablet,Accessories,North,2,30291,60582,Net Banking
14121,2024-01-25,Customer_638,Watch,Gadgets,West,10,14310,143100,Cash
14122,2023-04-26,Customer_922,Laptop,Gadgets,Central,10,45832,458320,Card
14123,2024-12-08,Customer_346,Watch,Gadgets,West,4,37686,150744,Card
14124,2024-04-13,Customer_99,Phone,Gadgets,West,8,20167,161336,Card
14125,2023-02-16,Customer_466,Watch,Accessories,East,1,17643,17643,UPI
14126,2025-01-28,Customer_234,Tablet,Electronics,East,4,34871,139484,Net Banking
14127,2025-03-22,Customer_733,Printer,Electronics,Central,1,48204,48204,Cash
14128,2024-05-16,Customer_325,Laptop,Gadgets,South,7,45993,321951,Cash
14129,2024-10-05,Customer_341,Laptop,Accessories,North,9,13876,124884,UPI
14130,2023-09-23,Customer_480,Camera,Accessories,Central,5,18832,94160,Cash
14131,2023-01-04,Customer_906,Headphones,Gadgets,Central,3,16346,49038,UPI
14132,2024-09-14,Customer_170,Tablet,Accessories,North,1,30240,30240,UPI
14133,2024-12-28,Customer_171,Tablet,Gadgets,East,8,999,7992,Net Banking
14134,2024-11-25,Customer_985,Camera,Gadgets,South,10,10010,100100,Cash
14135,2023-11-12,Customer_637,Headphones,Accessories,South,3,34439,103317,Card
14136,2024-12-05,Customer_913,Tablet,Electronics,Central,1,13465,13465,Cash
14137,2024-10-23,Customer_970,Printer,Electronics,Central,5,28445,142225,Cash
14138,2024-03-30,Customer_583,Tablet,Gadgets,South,7,21096,147672,Card
14139,2024-06-10,Customer_821,Watch,Gadgets,West,9,35547,319923,UPI
14140,2024-07-27,Customer_531,Camera,Gadgets,South,9,8284,74556,Net Banking
14141,2024-01-28,Customer_964,Headphones,Electronics,West,2,34323,68646,UPI
14142,2025-04-10,Customer_434,Laptop,Gadgets,Central,2,20879,41758,Card
14143,2023-12-22,Customer_373,Printer,Gadgets,North,9,1472,13248,Net Banking
14144,2024-08-28,Customer_606,Laptop,Accessories,South,4,42852,171408,Card
14145,2024-10-18,Customer_95,Watch,Gadgets,South,10,34889,348890,Cash
14146,2024-06-24,Customer_23,Headphones,Electronics,East,4,35344,141376,Cash
14147,2023-04-06,Customer_541,Watch,Gadgets,North,4,47783,191132,Net Banking
14148,2023-12-10,Customer_791,Laptop,Electronics,North,7,42157,295099,Net Banking
14149,2024-02-19,Customer_101,Watch,Accessories,East,8,22757,182056,UPI
14150,2024-12-23,Customer_855,Printer,Electronics,South,9,42290,380610,Cash
14151,2023-11-11,Customer_914,Camera,Electronics,North,7,27006,189042,Net Banking
14152,2023-09-05,Customer_557,Printer,Gadgets,South,3,24552,73656,Cash
14153,2025-06-03,Customer_883,Headphones,Electronics,South,3,14079,42237,Net Banking
14154,2024-12-28,Customer_992,Headphones,Gadgets,Central,5,23636,118180,Cash
14155,2024-01-07,Customer_723,Printer,Accessories,Central,6,11417,68502,Card
14156,2023-05-15,Customer_398,Tablet,Gadgets,Central,9,44423,399807,Net Banking
14157,2024-09-24,Customer_371,Watch,Accessories,South,3,1249,3747,UPI
14158,2024-08-01,Customer_238,Phone,Accessories,West,6,8342,50052,Cash
14159,2024-10-20,Customer_156,Camera,Gadgets,South,8,15586,124688,Net Banking
14160,2025-03-22,Customer_797,Phone,Gadgets,North,5,4581,22905,Card
14161,2024-11-14,Customer_124,Phone,Accessories,Central,1,35859,35859,UPI
14162,2025-04-02,Customer_794,Headphones,Gadgets,South,6,22121,132726,Cash
14163,2024-02-10,Customer_48,Watch,Accessories,West,6,19060,114360,Net Banking
14164,2024-08-25,Customer_482,Laptop,Electronics,West,1,22439,22439,Cash
14165,2023-05-04,Customer_693,Printer,Electronics,South,8,43164,345312,Card
14166,2025-06-13,Customer_647,Phone,Accessories,West,7,11259,78813,UPI
14167,2024-04-16,Customer_389,Camera,Electronics,South,2,48651,97302,UPI
14168,2023-10-16,Customer_54,Tablet,Accessories,East,6,10712,64272,Cash
14169,2023-07-20,Customer_789,Phone,Electronics,North,6,32587,195522,Card
14170,2024-04-24,Customer_178,Laptop,Gadgets,Central,5,3149,15745,Cash
14171,2025-06-15,Customer_509,Headphones,Electronics,South,8,31368,250944,Cash
14172,2024-09-28,Customer_667,Laptop,Electronics,North,7,17108,119756,Net Banking
14173,2023-02-13,Customer_692,Camera,Electronics,Central,3,7820,23460,Card
14174,2024-03-31,Customer_807,Phone,Accessories,East,8,22514,180112,UPI
14175,2023-06-27,Customer_506,Camera,Electronics,South,8,28745,229960,Card
14176,2023-07-31,Customer_195,Watch,Electronics,South,3,37710,113130,Cash
14177,2024-07-18,Customer_998,Tablet,Gadgets,East,2,45268,90536,Cash
14178,2023-03-24,Customer_662,Headphones,Electronics,Central,9,25192,226728,Card
14179,2025-02-28,Customer_284,Printer,Electronics,West,5,40454,202270,Card
14180,2023-01-20,Customer_523,Printer,Electronics,West,9,5143,46287,Card
14181,2023-07-11,Customer_910,Tablet,Electronics,East,5,35641,178205,UPI
14182,2023-07-28,Customer_136,Laptop,Accessories,South,7,36738,257166,Cash
14183,2023-12-25,Customer_671,Watch,Gadgets,East,7,32486,227402,Cash
14184,2024-08-16,Customer_513,Phone,Electronics,North,3,17560,52680,UPI
14185,2025-05-22,Customer_361,Tablet,Electronics,West,2,43197,86394,UPI
14186,2023-11-06,Customer_548,Printer,Electronics,Central,7,4825,33775,Cash
14187,2024-05-15,Customer_159,Watch,Gadgets,South,2,21054,42108,Card
14188,2023-09-17,Customer_143,Camera,Gadgets,South,8,47634,381072,Net Banking
14189,2024-08-26,Customer_858,Camera,Accessories,North,10,43544,435440,Cash
14190,2023-07-18,Customer_219,Phone,Electronics,East,9,21745,195705,Net Banking
14191,2023-09-26,Customer_269,Printer,Gadgets,East,9,3746,33714,Card
14192,2025-02-13,Customer_964,Watch,Accessories,West,5,10161,50805,Card
14193,2024-11-03,Customer_5,Phone,Accessories,Central,4,37377,149508,Cash
14194,2023-11-03,Customer_574,Watch,Accessories,South,1,1199,1199,Cash
14195,2024-09-26,Customer_509,Laptop,Electronics,East,8,15434,123472,Card
14196,2023-05-03,Customer_988,Laptop,Accessories,West,8,47932,383456,Card
14197,2023-08-05,Customer_129,Camera,Electronics,West,7,22248,155736,UPI
14198,2024-02-26,Customer_855,Watch,Accessories,North,6,49466,296796,UPI
14199,2023-07-27,Customer_409,Tablet,Electronics,East,4,24258,97032,UPI
14200,2023-03-03,Customer_249,Phone,Accessories,West,2,21359,42718,UPI
14201,2025-01-12,Customer_302,Tablet,Accessories,West,5,954,4770,UPI
14202,2024-08-14,Customer_46,Camera,Electronics,West,2,4906,9812,Card
14203,2024-05-08,Customer_700,Camera,Electronics,Central,8,38191,305528,Cash
14204,2023-09-27,Customer_439,Laptop,Gadgets,Central,7,24387,170709,Net Banking
14205,2023-07-25,Customer_986,Camera,Accessories,West,5,44147,220735,Cash
14206,2025-01-15,Customer_248,Laptop,Electronics,South,6,48259,289554,Cash
14207,2023-12-17,Customer_776,Phone,Electronics,North,6,47192,283152,Net Banking
14208,2023-07-20,Customer_710,Printer,Accessories,North,5,527,2635,Card
14209,2023-10-20,Customer_607,Tablet,Gadgets,North,8,6060,48480,UPI
14210,2024-08-06,Customer_767,Tablet,Accessories,South,9,15970,143730,Cash
14211,2023-12-04,Customer_12,Phone,Electronics,Central,10,27451,274510,Cash
14212,2024-11-16,Customer_192,Laptop,Accessories,South,9,8709,78381,Net Banking
14213,2024-11-12,Customer_783,Tablet,Electronics,East,10,45797,457970,UPI
14214,2025-04-23,Customer_478,Camera,Gadgets,West,6,27729,166374,UPI
14215,2025-01-02,Customer_987,Printer,Gadgets,East,4,26903,107612,Card
14216,2023-06-10,Customer_708,Phone,Accessories,North,4,9966,39864,UPI
14217,2024-02-11,Customer_645,Headphones,Accessories,Central,2,33261,66522,Card
14218,2024-12-24,Customer_84,Phone,Electronics,West,6,31732,190392,Cash
14219,2023-10-30,Customer_767,Laptop,Gadgets,West,4,19875,79500,Net Banking
14220,2024-04-11,Customer_323,Headphones,Gadgets,East,3,25414,76242,Net Banking
14221,2024-09-08,Customer_36,Camera,Accessories,South,7,12046,84322,Cash
14222,2024-05-04,Customer_191,Printer,Electronics,North,2,17304,34608,Card
14223,2023-02-28,Customer_740,Watch,Gadgets,North,9,15507,139563,Net Banking
14224,2023-05-29,Customer_311,Printer,Accessories,North,4,47745,190980,Net Banking
14225,2025-03-23,Customer_3,Phone,Electronics,West,9,40734,366606,Card
14226,2023-09-11,Customer_822,Headphones,Accessories,South,10,28311,283110,Card
14227,2024-03-21,Customer_741,Camera,Gadgets,West,10,8505,85050,Net Banking
14228,2024-07-18,Customer_909,Headphones,Gadgets,North,1,7170,7170,Net Banking
14229,2025-01-18,Customer_544,Tablet,Accessories,South,9,47351,426159,Card
14230,2023-05-16,Customer_1,Phone,Electronics,Central,8,20747,165976,Card
14231,2024-06-05,Customer_254,Phone,Electronics,North,7,18060,126420,Cash
14232,2023-08-14,Customer_564,Tablet,Gadgets,Central,1,5608,5608,Cash
14233,2024-06-09,Customer_52,Laptop,Electronics,South,2,41780,83560,UPI
14234,2023-03-03,Customer_170,Phone,Accessories,South,9,5107,45963,Cash
14235,2025-05-14,Customer_831,Tablet,Accessories,West,10,29175,291750,UPI
14236,2025-05-05,Customer_710,Printer,Gadgets,East,10,16634,166340,Net Banking
14237,2024-12-14,Customer_331,Watch,Accessories,East,5,23661,118305,Card
14238,2025-03-07,Customer_905,Laptop,Gadgets,North,9,47273,425457,UPI
14239,2024-08-16,Customer_242,Tablet,Accessories,East,9,28942,260478,UPI
14240,2024-07-09,Customer_608,Headphones,Electronics,Central,4,12360,49440,UPI
14241,2025-04-02,Customer_110,Laptop,Accessories,North,9,46566,419094,Cash
14242,2024-09-21,Customer_916,Camera,Gadgets,East,6,12034,72204,Net Banking
14243,2024-02-29,Customer_178,Laptop,Gadgets,Central,9,1139,10251,UPI
14244,2025-06-08,Customer_281,Printer,Electronics,West,5,14513,72565,Cash
14245,2025-01-28,Customer_954,Camera,Accessories,South,5,14791,73955,UPI
14246,2025-01-08,Customer_558,Laptop,Accessories,Central,2,19615,39230,UPI
14247,2023-08-26,Customer_85,Camera,Gadgets,West,9,13466,121194,UPI
14248,2024-08-28,Customer_477,Phone,Accessories,Central,4,18793,75172,Card
14249,2024-05-13,Customer_19,Phone,Accessories,West,8,13380,107040,Net Banking
14250,2023-08-27,Customer_688,Camera,Accessories,East,7,4963,34741,Cash
14251,2024-07-06,Customer_729,Laptop,Accessories,South,5,11050,55250,UPI
14252,2024-07-15,Customer_386,Headphones,Gadgets,West,8,11140,89120,Card
14253,2023-12-18,Customer_582,Watch,Accessories,West,3,9161,27483,Net Banking
14254,2024-05-28,Customer_564,Phone,Accessories,Central,10,6473,64730,Card
14255,2023-11-04,Customer_288,Tablet,Accessories,South,8,11749,93992,Card
14256,2023-02-09,Customer_932,Laptop,Gadgets,South,10,39759,397590,Net Banking
14257,2024-10-09,Customer_552,Watch,Gadgets,Central,6,10714,64284,Cash
14258,2024-05-26,Customer_537,Laptop,Accessories,West,2,34623,69246,Cash
14259,2023-12-15,Customer_986,Camera,Accessories,Central,3,10181,30543,Net Banking
14260,2024-08-24,Customer_991,Watch,Electronics,East,7,9880,69160,UPI
14261,2024-01-02,Customer_197,Camera,Electronics,West,6,20781,124686,UPI
14262,2024-09-19,Customer_850,Watch,Accessories,West,1,40655,40655,Net Banking
14263,2023-08-23,Customer_685,Camera,Gadgets,South,10,6740,67400,Cash
14264,2025-02-20,Customer_20,Printer,Electronics,Central,2,7304,14608,Cash
14265,2024-07-27,Customer_525,Printer,Electronics,North,4,44628,178512,Cash
